;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
0.395691,-17,119,-2119,-28,-83,11,16025.898,-3124.457,-1293.989,411.581,,,,,,2018-06-15 18:45:09.767
0.41568,-11,122,-2122,-29,-84,9,16024.022,-3132.685,-1296.906,412.881,,,,,,2018-06-15 18:45:09.787
0.435639,1,142,-2150,-28,-85,11,16022.166,-3140.891,-1299.61,414.072,,,,,,2018-06-15 18:45:09.807
0.455628,-28,142,-2136,-27,-85,8,16020.293,-3149.061,-1302.487,415.456,,,,,,2018-06-15 18:45:09.827
0.475647,-22,130,-2147,-28,-84,11,16018.414,-3157.227,-1305.396,416.792,-192,-1252,-267,,,2018-06-15 18:45:09.847
0.495636,-10,126,-2125,-29,-84,9,16016.563,-3165.262,-1308.285,417.913,,,,,,2018-06-15 18:45:09.867
0.515625,-23,127,-2141,-27,-84,8,16014.675,-3173.451,-1311.157,419.169,,,,,,2018-06-15 18:45:09.887
0.535614,-6,136,-2110,-29,-84,9,16012.832,-3181.406,-1314.022,420.312,,,,,,2018-06-15 18:45:09.907
0.555603,-4,134,-2114,-27,-83,9,16010.958,-3189.463,-1316.918,421.571,-192,-1252,-267,100135,30660,2018-06-15 18:45:09.927
0.575562,-11,131,-2133,-27,-84,11,16009.078,-3197.523,-1319.859,422.693,-197,-1243,-260,,,2018-06-15 18:45:09.947
0.595551,-12,121,-2125,-30,-84,8,16007.193,-3205.555,-1322.817,424.005,,,,,,2018-06-15 18:45:09.967
0.61554,-4,131,-2112,-29,-85,11,16005.32,-3213.481,-1325.829,425.321,,,,,,2018-06-15 18:45:09.987
0.635529,-14,120,-2151,-28,-86,11,16003.434,-3221.508,-1328.647,426.747,,,,,,2018-06-15 18:45:10.007
0.655518,-25,136,-2129,-27,-82,11,16001.604,-3229.296,-1331.392,427.95,,,,,,2018-06-15 18:45:10.027
0.675507,-10,124,-2114,-25,-82,11,15999.759,-3237.04,-1334.344,429.225,-199,-1247,-269,,,2018-06-15 18:45:10.047
0.695496,-6,129,-2127,-29,-84,9,15997.872,-3245.049,-1337.162,430.339,,,,,,2018-06-15 18:45:10.066
0.715485,-18,139,-2130,-27,-84,8,15995.991,-3253.031,-1339.853,431.605,,,,,,2018-06-15 18:45:10.086
0.735474,-10,150,-2125,-28,-84,11,15994.098,-3261.022,-1342.668,432.704,,,,,,2018-06-15 18:45:10.106
0.755463,-28,129,-2120,-27,-84,9,15992.215,-3268.905,-1345.53,433.937,,,,,,2018-06-15 18:45:10.126
0.775452,-20,129,-2150,-27,-85,11,15990.281,-3276.985,-1348.462,435.172,-192,-1259,-265,,,2018-06-15 18:45:10.146
0.795441,2,130,-2132,-28,-86,11,15988.381,-3284.945,-1351.281,436.226,,,,,,2018-06-15 18:45:10.166
0.815399,-4,131,-2123,-27,-85,9,15986.473,-3292.891,-1354.12,437.42,,,,,,2018-06-15 18:45:10.186
0.835419,-13,133,-2150,-27,-85,9,15984.599,-3300.762,-1356.67,438.696,,,,,,2018-06-15 18:45:10.206
0.855469,-3,124,-2142,-27,-84,11,15982.709,-3308.564,-1359.549,439.871,,,,,,2018-06-15 18:45:10.226
0.875397,-8,134,-2150,-28,-84,11,15980.819,-3316.365,-1362.331,441.165,-197,-1255,-253,,,2018-06-15 18:45:10.246
0.895386,-16,123,-2131,-27,-83,9,15978.952,-3324.007,-1365.209,442.4,,,,,,2018-06-15 18:45:10.266
0.915344,-5,124,-2127,-27,-82,9,15977.097,-3331.611,-1367.961,443.679,,,,,,2018-06-15 18:45:10.286
0.939942,-17,110,-2132,-28,-83,11,15975.245,-3339.264,-1370.493,445.021,,,,,,2018-06-15 18:45:10.311
0.955353,-11,129,-2152,-28,-83,11,15973.377,-3346.94,-1373.136,446.281,,,,,,2018-06-15 18:45:10.326
0.975311,-2,128,-2131,-27,-82,9,15971.468,-3354.647,-1376.062,447.72,-199,-1250,-274,,,2018-06-15 18:45:10.346
0.9953,-3,127,-2136,-29,-85,8,15969.565,-3362.38,-1378.913,448.8,,,,,,2018-06-15 18:45:10.366
1.015289,-18,120,-2134,-29,-84,7,15967.64,-3370.198,-1381.742,449.958,,,,,,2018-06-15 18:45:10.386
1.035278,1,140,-2115,-27,-84,8,15965.713,-3378.024,-1384.497,451.18,,,,,,2018-06-15 18:45:10.406
1.055298,-2,121,-2143,-27,-85,9,15963.825,-3385.703,-1387.177,452.178,-199,-1250,-274,100137,30660,2018-06-15 18:45:10.426
1.075256,-23,123,-2122,-27,-84,8,15961.93,-3393.353,-1389.872,453.466,-197,-1255,-269,,,2018-06-15 18:45:10.446
1.095245,-14,117,-2147,-28,-84,11,15960.034,-3400.989,-1392.549,454.778,,,,,,2018-06-15 18:45:10.466
1.115234,-15,127,-2111,-27,-84,12,15958.133,-3408.571,-1395.422,455.94,,,,,,2018-06-15 18:45:10.486
1.135224,-9,109,-2120,-29,-85,8,15956.216,-3416.141,-1398.344,457.39,,,,,,2018-06-15 18:45:10.506
1.155213,-9,134,-2123,-28,-83,11,15954.336,-3423.664,-1400.998,458.622,,,,,,2018-06-15 18:45:10.526
1.175202,-7,126,-2123,-27,-84,7,15952.401,-3431.387,-1403.753,459.78,-197,-1264,-267,,,2018-06-15 18:45:10.546
1.195191,0,129,-2120,-27,-85,11,15950.446,-3439.194,-1406.442,461.05,,,,,,2018-06-15 18:45:10.566
1.21518,-21,123,-2131,-28,-85,11,15948.485,-3446.942,-1409.344,462.164,,,,,,2018-06-15 18:45:10.586
1.235169,-10,138,-2129,-29,-86,8,15946.559,-3454.577,-1412.067,463.316,,,,,,2018-06-15 18:45:10.606
1.255158,-9,132,-2131,-27,-84,7,15944.666,-3462.068,-1414.728,464.435,,,,,,2018-06-15 18:45:10.626
1.275116,1,122,-2123,-27,-85,8,15942.771,-3469.572,-1417.29,465.671,-188,-1261,-266,,,2018-06-15 18:45:10.646
1.295136,-23,126,-2147,-28,-86,11,15940.878,-3477.081,-1419.82,466.761,,,,,,2018-06-15 18:45:10.666
1.315094,-11,132,-2125,-27,-84,9,15938.963,-3484.576,-1422.533,468.005,,,,,,2018-06-15 18:45:10.686
1.335083,-8,124,-2134,-28,-85,9,15937.063,-3492.053,-1425.08,469.219,,,,,,2018-06-15 18:45:10.706
1.355072,-17,126,-2121,-27,-84,7,15935.161,-3499.461,-1427.782,470.426,,,,,,2018-06-15 18:45:10.726
1.375061,-18,147,-2135,-27,-84,8,15933.244,-3506.957,-1430.393,471.587,-199,-1245,-260,,,2018-06-15 18:45:10.746
1.39505,-20,135,-2139,-27,-84,11,15931.353,-3514.268,-1433.053,472.98,,,,,,2018-06-15 18:45:10.766
1.415039,-17,119,-2144,-27,-83,9,15929.463,-3521.589,-1435.656,474.269,,,,,,2018-06-15 18:45:10.786
1.435028,-12,139,-2114,-28,-83,12,15927.55,-3529.013,-1438.214,475.587,,,,,,2018-06-15 18:45:10.806
1.455017,-6,138,-2135,-27,-85,9,15925.641,-3536.413,-1440.921,476.376,,,,,,2018-06-15 18:45:10.826
1.475006,-27,100,-2137,-28,-85,6,15923.718,-3543.86,-1443.546,477.36,-198,-1241,-266,,,2018-06-15 18:45:10.846
1.494995,-24,127,-2127,-29,-85,7,15921.805,-3551.201,-1446.246,478.448,,,,,,2018-06-15 18:45:10.866
1.514984,-18,119,-2122,-28,-84,9,15919.878,-3558.616,-1448.828,479.644,,,,,,2018-06-15 18:45:10.886
1.534973,-18,126,-2153,-27,-84,8,15917.967,-3565.979,-1451.335,480.813,,,,,,2018-06-15 18:45:10.906
1.555023,-9,123,-2125,-27,-85,11,15916.079,-3573.206,-1453.852,482.062,,,,,,2018-06-15 18:45:10.926
1.574951,-32,123,-2143,-27,-83,9,15914.157,-3580.509,-1456.537,483.229,-197,-1250,-258,100133,30660,2018-06-15 18:45:10.946
1.59491,-17,145,-2113,-30,-84,8,15912.279,-3587.645,-1459.116,484.337,,,,,,2018-06-15 18:45:10.966
1.614929,-20,133,-2130,-28,-83,8,15910.343,-3594.969,-1461.764,485.646,,,,,,2018-06-15 18:45:10.986
1.634979,-17,132,-2150,-28,-85,9,15908.42,-3602.293,-1464.36,486.575,,,,,,2018-06-15 18:45:11.006
1.654907,-7,130,-2124,-27,-84,7,15906.539,-3609.442,-1466.789,487.756,,,,,,2018-06-15 18:45:11.026
1.674896,-5,121,-2129,-27,-85,11,15904.616,-3616.681,-1469.406,488.971,-192,-1255,-269,,,2018-06-15 18:45:11.046
1.694885,-11,126,-2119,-27,-86,9,15902.684,-3623.951,-1471.993,490.209,,,,,,2018-06-15 18:45:11.066
1.714874,-17,122,-2125,-27,-83,7,15900.783,-3631.096,-1474.548,491.326,,,,,,2018-06-15 18:45:11.086
1.734863,-9,141,-2154,-27,-84,9,15898.901,-3638.12,-1477.058,492.708,,,,,,2018-06-15 18:45:11.106
1.754852,-15,143,-2131,-27,-82,11,15897.023,-3645.085,-1479.72,493.857,,,,,,2018-06-15 18:45:11.126
1.774841,-14,131,-2120,-28,-83,9,15895.123,-3652.14,-1482.347,495.006,-199,-1259,-269,,,2018-06-15 18:45:11.146
1.79483,-31,146,-2117,-28,-84,9,15893.175,-3659.398,-1484.94,496.172,,,,,,2018-06-15 18:45:11.166
1.814819,-14,140,-2135,-27,-85,9,15891.253,-3666.561,-1487.544,497.048,,,,,,2018-06-15 18:45:11.186
1.834808,-15,115,-2132,-27,-85,7,15889.32,-3673.645,-1490.301,498.273,,,,,,2018-06-15 18:45:11.206
1.854797,-15,127,-2129,-29,-85,9,15887.437,-3680.631,-1492.762,499.401,,,,,,2018-06-15 18:45:11.226
1.874786,-11,129,-2132,-27,-82,9,15885.553,-3687.589,-1495.265,500.523,-193,-1251,-273,,,2018-06-15 18:45:11.246
1.894745,-12,139,-2123,-27,-84,11,15883.61,-3694.748,-1497.828,501.724,,,,,,2018-06-15 18:45:11.266
1.914734,-18,114,-2127,-27,-84,9,15881.683,-3701.872,-1500.289,502.854,,,,,,2018-06-15 18:45:11.286
1.934723,-11,131,-2141,-28,-84,9,15879.796,-3708.81,-1502.678,504.171,,,,,,2018-06-15 18:45:11.306
1.954743,-22,143,-2162,-27,-83,9,15877.857,-3715.827,-1505.325,505.671,,,,,,2018-06-15 18:45:11.326
1.974732,-17,113,-2139,-29,-84,9,15875.992,-3722.607,-1507.885,506.763,-203,-1251,-268,,,2018-06-15 18:45:11.346
1.99469,-7,119,-2122,-28,-83,8,15874.057,-3729.661,-1510.459,507.831,,,,,,2018-06-15 18:45:11.366
2.014679,-34,133,-2145,-28,-84,11,15872.148,-3736.567,-1512.991,509.21,,,,,,2018-06-15 18:45:11.386
2.034699,-16,124,-2141,-28,-84,9,15870.252,-3743.452,-1515.44,510.439,,,,,,2018-06-15 18:45:11.406
2.054657,-15,146,-2135,-27,-84,11,15868.304,-3750.517,-1517.931,511.744,,,,,,2018-06-15 18:45:11.426
2.074707,-8,131,-2149,-27,-84,9,15866.38,-3757.561,-1520.198,512.979,-197,-1257,-262,100140,30660,2018-06-15 18:45:11.446
2.094635,-32,133,-2140,-27,-86,11,15864.469,-3764.482,-1522.607,514.185,,,,,,2018-06-15 18:45:11.466
2.114624,-9,117,-2106,-27,-83,7,15862.53,-3771.372,-1525.327,515.455,,,,,,2018-06-15 18:45:11.486
2.134613,-28,125,-2121,-29,-83,9,15860.541,-3778.57,-1527.717,516.878,,,,,,2018-06-15 18:45:11.506
2.154602,-22,134,-2139,-28,-86,9,15858.624,-3785.35,-1530.374,518.227,,,,,,2018-06-15 18:45:11.526
2.174591,-33,120,-2122,-28,-84,9,15856.717,-3792.189,-1532.739,519.608,-189,-1243,-258,,,2018-06-15 18:45:11.546
2.19458,-21,124,-2142,-29,-84,11,15854.767,-3799.144,-1535.249,520.876,,,,,,2018-06-15 18:45:11.566
2.214539,-16,122,-2127,-27,-85,11,15852.812,-3806.101,-1537.789,522.11,,,,,,2018-06-15 18:45:11.586
2.234558,-21,132,-2122,-28,-84,9,15850.885,-3812.915,-1540.354,523.322,,,,,,2018-06-15 18:45:11.606
2.254547,-1,129,-2145,-28,-84,11,15848.955,-3819.73,-1542.911,524.55,,,,,,2018-06-15 18:45:11.626
2.274506,-5,105,-2131,-27,-84,11,15846.99,-3826.715,-1545.418,525.625,-194,-1257,-274,,,2018-06-15 18:45:11.646
2.294525,-13,137,-2144,-27,-84,9,15845.079,-3833.485,-1547.807,526.879,,,,,,2018-06-15 18:45:11.666
2.314484,-4,107,-2113,-28,-84,9,15843.148,-3840.32,-1550.234,528.022,,,,,,2018-06-15 18:45:11.685
2.334473,-17,120,-2124,-28,-85,9,15841.24,-3847.081,-1552.548,529.246,,,,,,2018-06-15 18:45:11.705
2.354462,-18,133,-2133,-28,-83,11,15839.335,-3853.758,-1555.042,530.382,,,,,,2018-06-15 18:45:11.725
2.374451,6,128,-2153,-28,-84,9,15837.392,-3860.523,-1557.657,531.536,-194,-1250,-278,,,2018-06-15 18:45:11.745
2.39444,-12,127,-2140,-28,-84,9,15835.394,-3867.489,-1560.264,532.776,,,,,,2018-06-15 18:45:11.765
2.414429,-20,132,-2139,-29,-84,9,15833.535,-3873.962,-1562.641,534.007,,,,,,2018-06-15 18:45:11.785
2.434418,-25,116,-2153,-27,-83,9,15831.639,-3880.674,-1564.836,535.057,,,,,,2018-06-15 18:45:11.805
2.454407,-9,121,-2121,-26,-85,11,15829.711,-3887.414,-1567.215,536.232,,,,,,2018-06-15 18:45:11.825
2.474396,-2,132,-2125,-28,-84,8,15827.808,-3894.052,-1569.578,537.306,-203,-1256,-261,,,2018-06-15 18:45:11.845
2.494385,-2,138,-2117,-27,-84,11,15825.828,-3900.961,-1571.991,538.472,,,,,,2018-06-15 18:45:11.865
2.514374,-18,121,-2144,-26,-85,11,15823.907,-3907.622,-1574.443,539.466,,,,,,2018-06-15 18:45:11.885
2.534363,-35,120,-2131,-28,-84,11,15822.031,-3914.164,-1576.65,540.618,,,,,,2018-06-15 18:45:11.905
2.554352,-17,135,-2130,-28,-84,8,15820.153,-3920.656,-1578.998,541.675,,,,,,2018-06-15 18:45:11.925
2.574341,-8,129,-2130,-28,-83,8,15818.245,-3927.207,-1581.329,543.129,-197,-1247,-267,100138,30680,2018-06-15 18:45:11.945
2.59433,-19,132,-2116,-28,-83,9,15816.315,-3933.821,-1583.775,544.357,,,,,,2018-06-15 18:45:11.965
2.614319,-2,142,-2161,-29,-84,11,15814.394,-3940.383,-1586.244,545.515,,,,,,2018-06-15 18:45:11.985
2.634369,2,134,-2123,-29,-83,9,15812.491,-3946.859,-1588.658,546.844,,,,,,2018-06-15 18:45:12.005
2.654266,-2,127,-2162,-28,-82,11,15810.584,-3953.396,-1590.954,548.073,,,,,,2018-06-15 18:45:12.025
2.674255,-23,119,-2135,-27,-84,9,15808.677,-3959.909,-1593.305,549.235,-187,-1247,-255,,,2018-06-15 18:45:12.045
2.694245,-17,117,-2127,-29,-83,11,15806.744,-3966.473,-1595.729,550.457,,,,,,2018-06-15 18:45:12.065
2.714234,-13,139,-2134,-28,-85,8,15804.864,-3972.797,-1598.157,551.803,,,,,,2018-06-15 18:45:12.085
2.734223,-19,121,-2136,-28,-82,11,15802.951,-3979.315,-1600.471,552.923,,,,,,2018-06-15 18:45:12.105
2.754273,-6,131,-2122,-27,-84,8,15801.06,-3985.772,-1602.699,554.006,,,,,,2018-06-15 18:45:12.125
2.774201,-9,140,-2129,-27,-83,8,15799.137,-3992.305,-1605.052,554.986,-197,-1250,-274,,,2018-06-15 18:45:12.145
2.79419,-7,133,-2123,-28,-84,8,15797.185,-3998.9,-1607.405,556.264,,,,,,2018-06-15 18:45:12.165
2.814179,-11,126,-2139,-27,-84,9,15795.262,-4005.32,-1609.89,557.509,,,,,,2018-06-15 18:45:12.185
2.834168,-26,129,-2125,-28,-84,8,15793.339,-4011.79,-1612.259,558.612,,,,,,2018-06-15 18:45:12.205
2.854218,-2,124,-2141,-28,-84,9,15791.402,-4018.277,-1614.657,559.809,,,,,,2018-06-15 18:45:12.225
2.874146,-23,124,-2123,-27,-83,9,15789.545,-4024.527,-1616.86,560.947,,,,,,2018-06-15 18:45:12.245
2.894135,-19,136,-2132,-27,-83,11,15787.63,-4030.896,-1619.254,562.211,-195,-1256,-268,,,2018-06-15 18:45:12.265
2.914124,-11,123,-2121,-28,-84,9,15785.698,-4037.359,-1621.562,563.422,,,,,,2018-06-15 18:45:12.285
2.934082,-3,128,-2141,-28,-84,9,15783.792,-4043.731,-1623.866,564.479,,,,,,2018-06-15 18:45:12.305
2.954071,-15,142,-2141,-27,-84,9,15781.907,-4049.959,-1626.258,565.665,,,,,,2018-06-15 18:45:12.325
2.97406,-9,129,-2132,-29,-84,8,15779.993,-4056.341,-1628.548,566.735,,,,,,2018-06-15 18:45:12.345
2.99408,-15,122,-2156,-28,-83,8,15778.082,-4062.685,-1630.867,567.836,-203,-1251,-261,,,2018-06-15 18:45:12.365
3.014038,8,129,-2129,-27,-83,8,15776.154,-4069.043,-1633.261,568.994,,,,,,2018-06-15 18:45:12.385
3.034027,-2,123,-2124,-29,-84,9,15774.232,-4075.34,-1635.69,570.22,,,,,,2018-06-15 18:45:12.405
3.054016,-18,119,-2137,-29,-83,11,15772.302,-4081.701,-1637.983,571.522,,,,,,2018-06-15 18:45:12.425
3.074005,-27,125,-2127,-26,-84,11,15770.412,-4087.907,-1640.247,572.833,-203,-1251,-261,100141,30680,2018-06-15 18:45:12.445
3.093994,-15,112,-2110,-27,-83,11,15768.453,-4094.328,-1642.666,573.989,-201,-1259,-260,,,2018-06-15 18:45:12.465
3.113983,-26,128,-2136,-28,-84,8,15766.524,-4100.692,-1644.888,575.179,,,,,,2018-06-15 18:45:12.485
3.133972,-24,128,-2129,-28,-85,7,15764.579,-4107.102,-1647.114,576.379,,,,,,2018-06-15 18:45:12.505
3.153961,-9,118,-2125,-27,-84,11,15762.735,-4113.156,-1649.311,577.356,,,,,,2018-06-15 18:45:12.525
3.17395,-23,134,-2140,-26,-83,8,15760.85,-4119.317,-1651.559,578.457,,,,,,2018-06-15 18:45:12.545
3.193939,-10,130,-2119,-29,-84,7,15758.975,-4125.407,-1653.893,579.474,-194,-1257,-262,,,2018-06-15 18:45:12.565
3.213928,-20,123,-2119,-28,-84,11,15757.037,-4131.767,-1656.025,580.763,,,,,,2018-06-15 18:45:12.585
3.233917,-25,137,-2133,-27,-83,11,15755.149,-4137.875,-1658.28,582.072,,,,,,2018-06-15 18:45:12.605
3.253876,-12,123,-2125,-28,-83,9,15753.267,-4143.968,-1660.533,583.233,,,,,,2018-06-15 18:45:12.625
3.273895,-10,126,-2112,-29,-83,11,15751.332,-4150.198,-1662.967,584.27,,,,,,2018-06-15 18:45:12.645
3.293945,-23,125,-2133,-28,-84,7,15749.381,-4156.558,-1665.15,585.442,-206,-1257,-271,,,2018-06-15 18:45:12.665
3.313843,-13,117,-2134,-27,-84,9,15747.486,-4162.654,-1667.376,586.764,,,,,,2018-06-15 18:45:12.685
3.333832,-7,135,-2147,-27,-83,9,15745.564,-4168.827,-1669.672,587.972,,,,,,2018-06-15 18:45:12.705
3.353821,-24,141,-2097,-28,-84,9,15743.649,-4174.996,-1671.893,589.185,,,,,,2018-06-15 18:45:12.725
3.37381,-29,114,-2155,-27,-83,8,15741.727,-4181.172,-1674.131,590.379,,,,,,2018-06-15 18:45:12.745
3.393799,-20,135,-2109,-27,-85,11,15739.814,-4187.335,-1676.365,591.363,-194,-1250,-267,,,2018-06-15 18:45:12.765
3.413788,-19,135,-2110,-28,-84,8,15737.89,-4193.448,-1678.727,592.562,,,,,,2018-06-15 18:45:12.785
3.433777,-41,128,-2147,-29,-84,9,15736,-4199.461,-1681.024,593.638,,,,,,2018-06-15 18:45:12.805
3.453766,-19,124,-2144,-29,-83,11,15734.119,-4205.444,-1683.305,594.692,,,,,,2018-06-15 18:45:12.825
3.473755,-29,135,-2110,-27,-83,7,15732.211,-4211.545,-1685.465,595.881,,,,,,2018-06-15 18:45:12.845
3.493744,-26,137,-2142,-27,-84,9,15730.297,-4217.608,-1687.783,596.969,-201,-1245,-274,,,2018-06-15 18:45:12.865
3.513733,-4,127,-2116,-29,-85,7,15728.377,-4223.672,-1690.073,598.21,,,,,,2018-06-15 18:45:12.885
3.533692,0,118,-2142,-29,-84,11,15726.461,-4229.757,-1692.144,599.713,,,,,,2018-06-15 18:45:12.905
3.553711,-16,131,-2132,-28,-85,11,15724.529,-4235.942,-1694.213,600.874,,,,,,2018-06-15 18:45:12.925
3.5737,-12,134,-2154,-28,-84,11,15722.577,-4242.128,-1696.462,601.991,-201,-1245,-274,100134,30690,2018-06-15 18:45:12.945
3.593689,-22,126,-2139,-27,-84,7,15720.605,-4248.414,-1698.649,602.98,-194,-1283,-255,,,2018-06-15 18:45:12.965
3.613648,-46,138,-2115,-27,-85,9,15718.683,-4254.404,-1701,604.219,,,,,,2018-06-15 18:45:12.985
3.633698,-11,145,-2134,-27,-82,11,15716.745,-4260.476,-1703.271,605.456,,,,,,2018-06-15 18:45:13.005
3.653626,-31,132,-2139,-27,-84,9,15714.84,-4266.366,-1705.723,606.512,,,,,,2018-06-15 18:45:13.025
3.673615,-25,112,-2121,-29,-84,8,15712.915,-4272.403,-1707.859,607.888,,,,,,2018-06-15 18:45:13.045
3.693604,-24,122,-2158,-28,-87,11,15710.992,-4278.365,-1710.139,609.25,-165,-1367,-239,,,2018-06-15 18:45:13.065
3.713593,-13,126,-2135,-29,-84,9,15709.111,-4284.209,-1712.348,610.489,,,,,,2018-06-15 18:45:13.085
3.733582,6,126,-2131,-28,-83,11,15707.205,-4290.114,-1714.625,611.669,,,,,,2018-06-15 18:45:13.105
3.753571,-26,131,-2121,-29,-84,8,15705.231,-4296.254,-1716.9,612.87,,,,,,2018-06-15 18:45:13.125
3.77356,-6,119,-2121,-28,-85,11,15703.282,-4302.307,-1719.161,613.999,,,,,,2018-06-15 18:45:13.145
3.793549,-2,132,-2131,-27,-84,8,15701.356,-4308.28,-1721.366,615.21,-50,-1457,-236,,,2018-06-15 18:45:13.165
3.813538,6,133,-2114,-27,-85,9,15699.399,-4314.244,-1723.835,616.434,,,,,,2018-06-15 18:45:13.185
3.833527,-13,134,-2150,-29,-84,8,15697.447,-4320.223,-1726.24,617.554,,,,,,2018-06-15 18:45:13.205
3.853516,-20,130,-2120,-29,-85,8,15695.609,-4325.854,-1728.461,618.637,,,,,,2018-06-15 18:45:13.225
3.873505,1,131,-2126,-27,-83,11,15693.701,-4331.765,-1730.58,619.756,,,,,,2018-06-15 18:45:13.245
3.893494,-18,135,-2113,-26,-85,9,15691.723,-4337.791,-1733.024,620.859,-5,-1317,-214,,,2018-06-15 18:45:13.264
3.913452,-22,124,-2120,-29,-84,7,15689.823,-4343.636,-1735.153,622.046,,,,,,2018-06-15 18:45:13.284
3.933472,-10,129,-2150,-26,-83,11,15687.945,-4349.429,-1737.2,623.241,,,,,,2018-06-15 18:45:13.304
3.95343,-17,117,-2131,-27,-84,11,15686.044,-4355.3,-1739.237,624.408,,,,,,2018-06-15 18:45:13.324
3.973419,-24,144,-2124,-27,-83,9,15684.158,-4361.045,-1741.405,625.629,,,,,,2018-06-15 18:45:13.344
3.993408,-8,132,-2123,-29,-82,11,15682.274,-4366.797,-1743.538,626.804,-14,-1320,-245,,,2018-06-15 18:45:13.364
4.013397,-7,109,-2127,-28,-85,11,15680.416,-4372.463,-1745.639,627.943,,,,,,2018-06-15 18:45:13.384
4.033386,-14,129,-2106,-28,-82,9,15678.492,-4378.332,-1747.707,629.331,,,,,,2018-06-15 18:45:13.404
4.053375,-23,127,-2125,-28,-84,11,15676.541,-4384.293,-1749.917,630.296,,,,,,2018-06-15 18:45:13.424
4.073364,-24,131,-2116,-27,-84,8,15674.609,-4390.15,-1752.117,631.447,-14,-1320,-245,100140,30690,2018-06-15 18:45:13.444
4.093353,-32,108,-2143,-28,-84,9,15672.709,-4395.902,-1754.269,632.616,-17,-1338,-244,,,2018-06-15 18:45:13.464
4.113342,-23,126,-2123,-27,-84,8,15670.812,-4401.682,-1756.34,633.671,,,,,,2018-06-15 18:45:13.484
