;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250
;Version, 1191, Build date, Nov 15 2016,  SN:CCDC30161C28AA2
;Start_time, 2018-06-15, 16:37:10.279
;Temperature, -999.00, deg C,  Vbat, 4188, mv
;MPU SR, 200,Hz,  Accel sens, 2048,counts/g, Gyro sens, 16,counts/dps,  Mag SR, 10,Hz,  Mag sens, 1666,counts/mT
;Deadband, 0, counts
;DeadbandTimeout, 5,sec
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, T
0.008117,375,2011,105,-66,-214,-338,14721.061,-468.998,-7175.073,155.405,770,187,281,30671
0.028198,527,2035,220,-32,-246,-481,14716.753,-467.235,-7185.466,58.069
0.048095,452,2004,125,40,-231,-531,14714.311,-452.605,-7191.602,-22.357,770,187,281,30683
0.068084,459,2041,148,23,-54,-453,14714.705,-425.324,-7191.901,-92.542,916,111,329
0.088073,396,2061,161,65,-15,-436,14719.265,-400.310,-7182.757,-162.593
0.108062,350,2049,50,155,-81,-479,14728.964,-371.147,-7161.846,-251.547
0.128051,353,1977,131,252,-29,-581,14746.444,-319.584,-7124.238,-347.744
0.148040,239,1997,44,332,49,-612,14764.466,-272.029,-7084.030,-434.166
0.168030,177,1988,90,339,36,-546,14783.032,-228.812,-7041.456,-512.778,778,21,471
0.187988,266,2015,136,311,18,-489,14796.448,-191.674,-7008.066,-592.312
0.207977,205,2037,90,290,-2,-510,14812.837,-160.556,-6968.447,-655.952
0.227966,222,2065,68,322,17,-389,14829.657,-125.140,-6927.690,-712.847
0.247955,218,2064,101,310,75,-310,14844.410,-94.520,-6893.345,-742.829
0.267944,186,2069,113,269,88,-207,14857.242,-76.455,-6863.411,-765.203,596,96,394
0.287933,310,2092,187,249,18,-157,14869.565,-62.328,-6832.945,-799.027
0.307922,166,2077,66,287,-54,-233,14880.786,-56.162,-6804.930,-829.100
0.327911,142,2057,53,206,-45,-142,14886.818,-54.778,-6789.906,-843.960
0.347870,178,2062,25,127,-16,-74,14888.619,-53.928,-6783.911,-860.290
0.367889,192,2068,19,94,-44,-108,14891.114,-56.865,-6776.504,-875.163,508,20,391
0.387848,166,2053,10,92,-54,-65,14891.863,-66.734,-6774.120,-880.167
0.407837,194,2073,20,52,-57,8,14890.335,-81.431,-6777.237,-880.784
0.427826,192,2061,27,30,-82,16,14889.770,-104.536,-6777.712,-884.246
0.447845,156,2074,26,63,-142,36,14890.773,-132.169,-6774.227,-890.337
0.467804,160,2081,7,88,-149,13,14894.191,-159.687,-6764.659,-901.323,422,-98,366
0.487793,177,2089,-21,120,-187,1,14899.552,-193.891,-6750.473,-912.316
0.507782,199,2055,2,142,-192,22,14906.061,-225.385,-6734.003,-920.421
0.527771,204,2057,-1,144,-174,38,14909.403,-256.723,-6725.012,-923.825
0.547760,214,2052,-15,87,-171,55,14911.158,-285.788,-6719.595,-926.373
0.567718,206,2083,19,74,-154,45,14911.465,-312.749,-6717.527,-927.716,403,-187,413,30730
0.587707,203,2057,-9,59,-132,47,14911.524,-337.523,-6715.847,-930.255
0.607727,191,2073,-44,54,-121,30,14910.943,-355.405,-6715.824,-933.063
0.627685,213,2048,-31,47,-81,14,14910.394,-369.346,-6715.936,-935.608
0.647674,207,2087,-42,47,-67,9,14907.832,-382.070,-6720.848,-936.052
0.667663,189,2074,-30,8,-60,23,14904.222,-393.775,-6728.389,-934.519,397,-261,451
0.687652,200,2074,-20,1,-40,28,14899.814,-399.614,-6738.070,-932.581
0.707641,191,2084,11,-9,-7,9,14895.241,-401.887,-6748.224,-931.230
0.727691,191,2054,-41,-7,3,-2,14890.622,-401.779,-6758.629,-929.686
0.747619,201,2066,1,-4,11,-2,14886.203,-402.532,-6768.604,-927.555
0.767608,209,2046,5,-7,8,5,14881.653,-404.536,-6778.826,-925.050,345,-371,462
0.787597,219,2046,-25,-5,-1,6,14877.065,-408.792,-6788.753,-924.172
0.807556,206,2060,-24,-4,-23,5,14872.577,-415.363,-6798.328,-923.088
0.827575,193,2074,-29,-8,-24,11,14867.813,-419.822,-6808.667,-921.617
0.847534,207,2064,-12,-8,-7,-3,14863.540,-422.050,-6817.804,-921.968
0.867553,217,2091,-1,-3,-13,-3,14859.107,-428.060,-6826.954,-922.942,295,-433,475
0.887512,189,2066,-13,-1,-38,-3,14855.190,-437.374,-6834.547,-925.431
0.907501,196,2066,-17,3,-43,0,14851.088,-448.386,-6842.420,-927.833
0.927490,213,2070,-43,2,-57,2,14847.393,-458.598,-6849.375,-930.643
0.947479,212,2052,-27,10,-50,2,14843.706,-468.804,-6856.285,-933.484
0.967437,198,2066,4,11,-52,-3,14840.014,-480.105,-6863.233,-935.380,244,-513,498
0.987457,189,2064,-23,2,-58,12,14835.289,-492.607,-6872.292,-937.322
1.007446,204,2072,-23,-5,-70,8,14831.235,-507.219,-6879.499,-940.815
1.027405,217,2068,-24,10,-84,7,14827.468,-522.637,-6885.809,-945.572
1.047394,205,2087,-16,7,-85,1,14823.374,-539.103,-6892.734,-950.046
1.067383,207,2085,-3,6,-86,9,14819.933,-556.762,-6898.214,-953.762,171,-636,526,30767
1.087372,229,2090,-40,18,-94,14,14817.646,-575.719,-6900.903,-958.593
1.107361,229,2085,-44,35,-111,14,14815.406,-596.510,-6903.216,-963.823
1.127350,197,2061,-33,22,-104,12,14812.768,-614.258,-6906.540,-969.405
1.147339,229,2054,-33,30,-97,4,14809.871,-631.451,-6910.541,-974.089
1.167328,221,2082,-58,18,-86,8,14806.076,-645.049,-6916.784,-978.547,96,-796,540
1.187317,199,2053,-12,6,-68,-3,14801.630,-660.559,-6924.132,-983.479
1.207306,224,2066,-38,2,-95,7,14797.309,-676.692,-6931.067,-988.671
1.227264,217,2072,-37,3,-83,1,14792.753,-689.316,-6938.869,-993.396
